226,GLYBURIDE,38,67,"fda, rxnorm",52.5
4229,MORRHUATE,38,57,rxnorm,47.5
5867,LIDAZON CITRON,38,50,swissmedic,44.0
5525,LIORESAL 25 MG,38,75,swissmedic,56.5
1928,FELDENE SPORTS,38,50,rxnorm,44.0
3473,POLYSORBATE 85,38,60,rxnorm,49.0
5524,LIORESAL 10 MG,38,75,swissmedic,56.5
6623,NICORETTE MINT,38,50,swissmedic,44.0
1410,ALAVERT D,38,67,rxnorm,52.5
3472,POLYSORBATE 60,38,60,rxnorm,49.0
795,CLINDAGEL,38,60,"fda, rxnorm",49.0
1481,ALLERLIEF,38,67,rxnorm,52.5
2398,LIPTRUZET,38,60,"rxnorm, fda",49.0
3063,LAUROYL ISETHIONATE,38,86,rxnorm,62.0
4801,PIRIBEDIL,38,67,rxnorm,52.5
3861,POLYSORBATE 61,38,60,rxnorm,49.0
3251,PERFLUOROOCTYL TRIETHOXYSILANE,38,67,rxnorm,52.5
5131,METHYL BROMIDE,38,57,rxnorm,47.5
5846,LACTOFERMENT 5,38,50,swissmedic,44.0
219,HALOPERIDOL LACTATE,38,80,fda,59.0
2400,LIQUFRUTA,38,67,rxnorm,52.5
2900,VALIANT SHIELD,38,50,rxnorm,44.0
5009,LEAD TETROXIDE,38,67,rxnorm,52.5
3735,TELLURIUM,38,50,rxnorm,44.0
2341,PLURATUSS,38,67,rxnorm,52.5
2343,LIPANTHYL,38,67,rxnorm,52.5
3348,LENTIL EXTRACT,38,75,rxnorm,56.5
2344,LIPANTIL MICRO,38,67,rxnorm,52.5
129,HALOTHANE,38,50,"fda, rxnorm",44.0
6619,CHALKOPYRIT D6,38,60,swissmedic,49.0
6620,CHALKOPYRIT C3,38,60,swissmedic,49.0
4807,POLYSORBATE 20,38,60,rxnorm,49.0
1473,ALLER-TEC,38,57,rxnorm,47.5
2053,DOLGIC LQ,38,50,rxnorm,44.0
2451,LIBRITABS,38,60,"rxnorm, fda",49.0
5619,EBRANTIL 50 MG,38,60,swissmedic,49.0
2177,DILOCAINE,38,50,rxnorm,44.0
2632,LIDO KING,38,67,rxnorm,52.5
205,LITHONATE,38,50,"fda, rxnorm",44.0
4989,ETHYL CAPROATE,38,57,rxnorm,47.5
1711,COLD SPOT,38,57,rxnorm,47.5
4768,LINALOOL OXIDE,38,50,rxnorm,44.0
736,CECLOR CD,38,50,"fda, rxnorm",44.0
6503,CARDIORAL,38,67,swissmedic,52.5
1579,BRETHAIRE,38,50,"rxnorm, fda",44.0
81,CORT-DOME,38,57,"fda, rxnorm",47.5
1725,CLEARPLEX,38,55,rxnorm,46.5
4468,XYLOMETAZOLINE,38,50,rxnorm,44.0
2560,ULTRAVATE,38,60,"rxnorm, fda",49.0
4861,CHLORCYCLIZINE,38,50,rxnorm,44.0
4960,ETHYL CHLORIDE,38,57,rxnorm,47.5
1339,METOCLOPRAMIDE,38,50,"fda, rxnorm",44.0
4165,METAPROTERENOL,38,50,rxnorm,44.0
4340,ETHYL JOJOBATE,38,57,rxnorm,47.5
3305,LYAPOLATE,38,50,rxnorm,44.0
1744,CORTANE-B,38,50,rxnorm,44.0
3307,METHYL SORBATE,38,57,rxnorm,47.5
5234,CHLOROMETHYL METHYL ETHER,38,80,rxnorm,59.0
5316,DICHLOROTETRAFLUOROETHANE,38,50,rxnorm,44.0
29,CHLOR-TRIMETON,38,57,"fda, rxnorm",47.5
1553,BICLORA-D,38,50,rxnorm,44.0
3646,POLYSORBATE 81,38,60,rxnorm,49.0
3997,LAURETH-3,38,86,rxnorm,62.0
976,PROMETH FORTIS,38,50,fda,44.0
1073,DOLISHALE,38,50,fda,44.0
3407,BUTYL CHLORIDE,38,57,rxnorm,47.5
3272,LAURYL BETAINE,38,86,rxnorm,62.0
5776,NARDYL SOMMEIL,38,75,swissmedic,56.5
711,LESCOL XL,38,57,fda,47.5
246,HALDOL SOLUTAB,38,75,fda,56.5
247,PRED MILD,38,57,"fda, rxnorm",47.5
4603,LAURETH-2,38,86,rxnorm,62.0
4065,LEPIRUDIN,38,67,rxnorm,52.5
4613,POLYSORBATE 40,38,60,rxnorm,49.0
6319,CLOPIDOGREL ACTAVIS,38,55,swissmedic,46.5
5601,LONITEN 2,38,50,swissmedic,44.0
4094,LAUROMACROGOLS,38,50,rxnorm,44.0
53,PROTEIN HYDROLYSATE,38,50,fda,44.0
2984,PROTUSS D,38,50,rxnorm,44.0
975,DILOR-400,38,57,fda,47.5
5798,FORADIL 12 MCG,38,75,swissmedic,56.5
34,LIDOCAINE,38,50,"fda, rxnorm",44.0
686,TRILEPTAL,38,60,"fda, rxnorm",49.0
5590,LACTÉOL 5,38,75,swissmedic,56.5
1601,BUTLER PROTECT,38,50,rxnorm,44.0
1599,BRONKODYL,38,60,"rxnorm, fda",49.0
2741,PROHIST-8,38,50,rxnorm,44.0
2087,PANLOR SS,38,50,rxnorm,44.0
3397,ETHYL LINALOOL,38,57,rxnorm,47.5
1535,BELLERGAL,38,67,rxnorm,52.5
2970,SORBID SA,38,50,rxnorm,44.0
2490,LAZERFORMALYDE,38,50,rxnorm,44.0
5375,GÉNITAL M SÉROCYTOL,38,50,swissmedic,44.0
6720,LEVODONNA,38,50,swissmedic,44.0
1804,CYCLIVERT,38,60,rxnorm,49.0
4156,SULTHIAME,38,50,rxnorm,44.0
5567,TIAPRIDAL,38,67,swissmedic,52.5
4155,SULPIRIDE,38,67,rxnorm,52.5
3579,PREDNORAL,38,60,rxnorm,49.0
2043,FLORAJEN3,38,50,rxnorm,44.0
3943,ALIBENDOL,38,60,rxnorm,49.0
5374,GÉNITAL F SÉROCYTOL,38,50,swissmedic,44.0
4794,LABETALOL,38,67,rxnorm,52.5
3589,LIPROTAMASE AMYLASE,38,60,rxnorm,49.0
2456,LICODAINE,38,50,rxnorm,44.0
1830,FERROCITE,38,50,rxnorm,44.0
1832,FERROCITE PLUS,38,50,rxnorm,44.0
1833,FERRONATE,38,50,rxnorm,44.0
4143,FLUORI-METHANE,38,57,rxnorm,47.5
2061,DOLOPHINE,38,50,rxnorm,44.0
2493,LEDERCILLIN VK,38,60,"rxnorm, fda",49.0
1790,CRYSTI-12,38,50,rxnorm,44.0
5812,PROSTA-URGENIN,38,50,swissmedic,44.0
517,SORIATANE,38,50,"fda, rxnorm",44.0
133,CHLOROTHIAZIDE; RESERPINE,38,60,fda,49.0
819,PULMICORT FLEXHALER,38,60,fda,49.0
4291,TOLRESTAT,38,60,rxnorm,49.0
4647,LAUROYL LYSINE,38,86,rxnorm,62.0
2073,DICLOTARD,38,60,rxnorm,49.0
1044,FLUORODOPA F18,38,67,fda,52.5
6112,NOCUTIL 0.2 MG,38,50,swissmedic,44.0
4648,POLYSORBATE 65,38,60,rxnorm,49.0
5473,DISFLATYL,38,60,swissmedic,49.0
5403,NEUROPHYT,38,50,swissmedic,44.0
6442,LETROZOL MYLAN,38,67,swissmedic,52.5
5202,CYCLOPENTOLATE,38,50,rxnorm,44.0
3390,RT CAPSIN,38,67,rxnorm,52.5
4243,LAURETH-7,38,86,rxnorm,62.0
3692,LAURETH-4,38,86,rxnorm,62.0
4684,GLUTARATE,38,67,rxnorm,52.5
6602,DESLORATADIN ACTAVIS,37,55,swissmedic,46.0
559,LUPRON DEPOT-PED KIT,37,50,fda,43.5
6603,DESLORATADIN-MEPHA 5,37,55,swissmedic,46.0
3446,LATANOPROSTENE BUNOD,37,50,"rxnorm, fda",43.5
2042,FLORAJEN BIFIDOBLEND,37,50,rxnorm,43.5
5729,PULMICORT RESPULES 0,37,60,swissmedic,48.5
157,MEDIHALER ERGOTAMINE,37,50,fda,43.5
3754,MEDIHALER-ERGOTAMINE,37,50,rxnorm,43.5
2356,LUGOLS STRONG IODINE,37,50,rxnorm,43.5
6110,LANSOPRAZOL-MEPHA 30,37,55,swissmedic,46.0
872,OLMESARTAN MEDOXOMIL,37,55,fda,46.0
6109,LANSOPRAZOL-MEPHA 15,37,55,swissmedic,46.0
3778,PULMICORT TURBOHALER,37,60,rxnorm,48.5
61,LEVORPHANOL TARTRATE,37,60,fda,48.5
262,CHLORMERODRIN HG 197,37,50,fda,43.5
6129,LORADO POLLEN SANDOZ,37,86,swissmedic,61.5
263,CHLORMERODRIN HG-197,37,50,fda,43.5
6306,FLORES TRITICI COMP.,37,50,swissmedic,43.5
1702,CLEAR-ATADINE-D,36,57,rxnorm,46.5
3773,VOLTAROL RETARD,36,67,rxnorm,51.5
3964,GOLD MONOIODIDE,36,57,rxnorm,46.5
5041,MALONDIALDEHYDE,36,55,rxnorm,45.5
463,ORTHO CYCLEN-28,36,57,fda,46.5
466,CLARITIN HIVES RELIEF,36,67,fda,51.5
5912,SERACTIL 300 MG,36,67,swissmedic,51.5
629,LOTEPREDNOL ETABONATE,36,73,"fda, rxnorm",54.5
6835,ALPROLIX 250 IE,36,55,swissmedic,45.5
3092,LILIUM CANDIDUM FLOWER OIL,36,57,rxnorm,46.5
5345,ETHYL PERFLUOROBUTYL ETHER,36,57,rxnorm,46.5
5911,SERACTIL 200 MG,36,67,swissmedic,51.5
1593,CALTRATE PLUS D,36,67,rxnorm,51.5
4630,GOLD TRIBROMIDE,36,57,rxnorm,46.5
3772,VOLTAROL OPHTHA,36,67,rxnorm,51.5
6836,ALPROLIX 500 IE,36,55,swissmedic,45.5
1757,CORTONE ACETATE,36,50,rxnorm,43.0
6612,LETROZOL SANDOZ,36,67,swissmedic,51.5
1588,CALPOL SIX PLUS,36,50,rxnorm,43.0
1718,CLEARASIL TONER,36,67,rxnorm,51.5
5185,PALMITOYL SARCOSINATE,36,67,rxnorm,51.5
5444,SURMONTIL 25 MG,36,60,swissmedic,48.0
6485,LETROZOL SPIRIG,36,67,swissmedic,51.5
5453,KALIUMCHLORID 7,36,55,swissmedic,45.5
3781,CALTRO WITH VITAMIN D,36,50,rxnorm,43.0
6347,CARTILAGO COMP.,36,67,swissmedic,51.5
5736,LACTOFERMENT 10,36,50,swissmedic,43.0
1045,FLUORODOPA F-18,36,67,fda,51.5
3639,RED LION RELIEF,36,67,rxnorm,51.5
5330,CETYL OCTANOATE,36,57,rxnorm,46.5
3301,LITHIUM SULFATE,36,57,rxnorm,46.5
5726,COMILORID-MEPHA,36,67,swissmedic,51.5
2046,FLORIL REDNESS RELIEF,36,75,rxnorm,55.5
316,CLOCORTOLONE PIVALATE,36,73,fda,54.5
6196,LANSOPRAZOL SANDOZ 30,36,55,swissmedic,45.5
462,ORTHO CYCLEN-21,36,57,fda,46.5
3024,SILVER CHLORIDE,36,50,rxnorm,43.0
6350,BELLADONNA/CHAMOMILLA,36,50,swissmedic,43.0
6195,LANSOPRAZOL SANDOZ 15,36,55,swissmedic,45.5
2180,DILT,36,57,rxnorm,46.5
840,NORTREL 1/35-28,36,67,fda,51.5
4406,OCTYL DODECANOL,36,50,rxnorm,43.0
5297,PALMITOSTEARATE,36,50,rxnorm,43.0
1604,CECLOR PULVULES,36,50,rxnorm,43.0
3224,LICORICE ROOT EXTRACT,36,50,rxnorm,43.0
3277,SALICYL ALCOHOL,36,50,rxnorm,43.0
4901,CHOLECALCIFEROL,36,50,rxnorm,43.0
838,NORTREL 1/35-21,36,67,fda,51.5
4413,GLYCOL STEARATE,36,50,rxnorm,43.0
3478,ELEUTHERO PREPARATION,36,50,rxnorm,43.0
1986,ISORDIL TEMBIDS,36,67,rxnorm,51.5
6184,SERACTIL 400 MG,36,67,swissmedic,51.5
869,LEVEMIR PENFILL,36,50,fda,43.0
5400,FORTALIS BAUME/BALSAM,36,67,swissmedic,51.5
6788,ELOCTA 500 I.E.,36,50,swissmedic,43.0
402,HALOPERIDOL DECANOATE,36,80,fda,58.0
5149,SILVER FLUORIDE,36,50,rxnorm,43.0
5533,PROCTO-GLYVENOL,36,50,swissmedic,43.0
1438,ALTI CEFUROXIME,36,57,rxnorm,46.5
3226,SULFURATED LIME,36,60,rxnorm,48.0
1953,"ILETIN I, LENTE",36,50,rxnorm,43.0
3201,METHYL CHLORIDE,36,57,rxnorm,46.5
5215,GLYCEROL FORMAL,36,67,rxnorm,51.5
4125,MYRTLE LEAF OIL,36,75,rxnorm,55.5
4425,LARD,36,86,rxnorm,61.0
3350,CELERY SEED OIL,36,57,rxnorm,46.5
716,"CLOPRA-""YELLOW""",36,50,fda,43.0
3907,LITHIUM BROMIDE,36,57,rxnorm,46.5
2002,DIAL DANDRUFF CONTROL,36,67,rxnorm,51.5
1086,FILGRASTIM-SNDZ,36,55,fda,45.5
6360,LETROZOL-TEVA 2,36,67,swissmedic,51.5
51,ISOPROTERENOL SULFATE,36,50,fda,43.0
6099,LACRI-STULLN UD,36,57,swissmedic,46.5
6675,PULSATILLA PLUS,36,67,swissmedic,51.5
6692,LATANOPROST PLUS SPIRIG HC,36,55,swissmedic,45.5
2272,ORTHOCLONE OKT3,36,60,rxnorm,48.0
1321,FILGRASTIM-AAFI,36,55,fda,45.5
6787,ELOCTA 250 I.E.,36,50,swissmedic,43.0
5979,ALLOPURINOL ZENTIVA 300 MG,36,60,swissmedic,48.0
4829,GOLD KERATINATE,36,57,rxnorm,46.5
409,CLOBETASOL PROPIONATE,36,60,fda,48.0
1622,CAROID LAXATIVE,36,57,rxnorm,46.5
5978,ALLOPURINOL ZENTIVA 100 MG,36,60,swissmedic,48.0
2381,NORETHIN 1/50 M,36,50,rxnorm,43.0
4134,LEVANT COTTONSEED OIL,36,50,rxnorm,43.0
5828,PERSKINDOL COOL,36,55,swissmedic,45.5
5581,NATRIUMCHLORID 0,35,50,swissmedic,42.5
6003,LODOZ 5 MG,35,57,swissmedic,46.0
5452,KALIUMCHLORID 14,35,55,swissmedic,45.0
4054,SIMALDRATE,35,60,rxnorm,47.5
3408,CARVEDILOL,35,60,"rxnorm, fda",47.5
5973,ELIDEL 1 %,35,75,swissmedic,55.0
6736,SELOMIDA MUSKELN,35,50,swissmedic,42.5
101,SOTRADECOL,35,60,"fda, rxnorm",47.5
2191,DELLA SOFT,35,67,rxnorm,51.0
242,PRED FORTE,35,57,"fda, rxnorm",46.0
4454,TILIROSIDE,35,67,rxnorm,51.0
959,CHLOROTHIAZIDE W/ RESERPINE,35,60,fda,47.5
3687,FLORBETABEN F-18,35,55,"rxnorm, fda",45.0
6735,SELOMIDA GELENKE,35,50,swissmedic,42.5
271,LIBRELEASE,35,67,fda,51.0
4202,MIBEFRADIL,35,60,rxnorm,47.5
2572,LOLLICAINE,35,50,rxnorm,42.5
967,LTA II KIT,35,67,fda,51.0
5445,SURMONTIL 100 MG,35,60,swissmedic,47.5
2320,ORABET METFORMIN,35,50,rxnorm,42.5
295,CALCITRIOL,35,60,"fda, rxnorm",47.5
3107,ALPRAZOLAM,35,55,"rxnorm, fda",45.0
2256,ORTHO EVRA,35,57,"rxnorm, fda",46.0
425,NICORETTE (MINT),35,50,fda,42.5
898,TOVALT ODT,35,50,fda,42.5
6839,ALPROLIX 3000 IE,35,55,swissmedic,45.0
6710,ADLER VITA,35,50,swissmedic,42.5
6613,DRETINE 28,35,50,swissmedic,42.5
4439,GLYCOL CETEARATE,35,50,rxnorm,42.5
3333,MAGALDRATE,35,60,rxnorm,47.5
4248,LAURETH-12,35,86,rxnorm,60.5
4099,OLMESARTAN,35,55,rxnorm,45.0
3760,SORBITYL LAURATE,35,67,rxnorm,51.0
4891,PACLITAXEL,35,55,"rxnorm, fda",45.0
2415,LUTREPULSE,35,60,rxnorm,47.5
349,VALRELEASE,35,67,"fda, rxnorm",51.0
2403,MEJORALITO,35,50,rxnorm,42.5
859,HALFLYTELY,35,60,fda,47.5
2376,KLEER PLEX,35,57,rxnorm,46.0
4510,METHYL PERFLUOROBUTYL ETHER,35,57,rxnorm,46.0
4034,LITHIUM CHLORIDE,35,57,rxnorm,46.0
871,RITALIN LA,35,75,fda,55.0
6741,GARDASIL 9,35,67,"swissmedic, rxnorm",51.0
6049,LORATADIN SANDOZ,35,67,swissmedic,51.0
2905,PROCTO-MED,35,50,rxnorm,42.5
2906,PROCTO-PAK,35,50,rxnorm,42.5
4264,ALPROSTADIL ISOPROPYL ESTER,35,67,rxnorm,51.0
131,DICHLORPHENAMIDE,35,50,"fda, rxnorm",42.5
6604,DRETINE 21,35,50,swissmedic,42.5
2457,LIDAMANTLE,35,60,rxnorm,47.5
5310,GOLD MONOSULFIDE,35,57,rxnorm,46.0
4287,TERTATOLOL,35,60,rxnorm,47.5
3311,HYPOCHLORITE ION,35,60,rxnorm,47.5
4939,GLYCOL DILAURATE,35,50,rxnorm,42.5
1253,PROMETH VC PLAIN,35,50,fda,42.5
2202,DROTUSS CP,35,50,rxnorm,42.5
5169,PROTEUS RETTGERI,35,50,rxnorm,42.5
3108,ALPRENOLOL,35,55,rxnorm,45.0
2639,TYLENOL PM,35,50,rxnorm,42.5
2498,LISPRO PRC,35,50,rxnorm,42.5
4245,LAURETH-10,35,86,rxnorm,60.5
3693,CHLORPHENINDIONE,35,50,rxnorm,42.5
5480,PROCTO-SYNALAR N,35,50,swissmedic,42.5
5115,LAURETH-25,35,86,rxnorm,60.5
6838,ALPROLIX 2000 IE,35,55,swissmedic,45.0
1057,LARIN 1/20,35,57,fda,46.0
2477,ULTRA MIDE,35,50,rxnorm,42.5
4009,VITADIL 2A,35,50,rxnorm,42.5
321,ULTRALENTE,35,55,fda,45.0
2469,TILDIEM LA,35,50,rxnorm,42.5
3051,PROTEUS VULGARIS,35,50,rxnorm,42.5
2870,REZYST PROBIOTIC,35,50,rxnorm,42.5
4010,VITADIL 5A,35,50,rxnorm,42.5
1063,BALNEOL-HC,35,50,fda,42.5
1064,LARYNG-O-JET KIT,35,50,fda,42.5
3327,ELETRIPTAN,35,55,rxnorm,45.0
3409,CELIPROLOL,35,60,rxnorm,47.5
703,LAMISIL AT,35,50,fda,42.5
1311,OLARATUMAB,35,60,"fda, rxnorm",47.5
190,THYROLAR-1,35,50,fda,42.5
5363,TACALCITOL,35,60,rxnorm,47.5
5220,GLYCERYL COCOATE,35,67,rxnorm,51.0
1304,HETLIOZ LQ,35,50,fda,42.5
1475,ALLERCLEAR,35,60,rxnorm,47.5
188,THYROLAR-2,35,50,fda,42.5
1478,ALLERGIA-C,35,50,rxnorm,42.5
1883,GLYCERYL T,35,67,rxnorm,51.0
1484,ALLERSOL A,35,67,rxnorm,51.0
4310,SORBETH-12,35,50,rxnorm,42.5
1872,HEMORID OINTMENT,35,50,rxnorm,42.5
5366,VARDENAFIL,35,60,rxnorm,47.5
6795,ELOCTA 6000 I.E.,35,50,swissmedic,42.5
6794,ELOCTA 5000 I.E.,35,50,swissmedic,42.5
184,EUTHROID-3,35,50,fda,42.5
3496,NETARSUDIL,35,60,rxnorm,47.5
6793,ELOCTA 4000 I.E.,35,50,swissmedic,42.5
1515,ANOLOR DH5,35,50,rxnorm,42.5
183,EUTHROID-2,35,50,fda,42.5
4321,LAURYL PCA,35,86,rxnorm,60.5
5717,PULMICORT 200 UG,35,60,swissmedic,47.5
189,THYROLAR-3,35,50,fda,42.5
1457,ALTERNAGEL,35,55,rxnorm,45.0
5267,FLURALANER,35,60,rxnorm,47.5
5674,LUTRELEF 3,35,67,swissmedic,51.0
4663,LANOLIN ALCOHOLS,35,50,rxnorm,42.5
3836,CULTURELLE,35,67,rxnorm,51.0
5644,FORTAM 1 G,35,50,swissmedic,42.5
5645,FORTAM 2 G,35,50,swissmedic,42.5
560,DILACOR XR,35,50,fda,42.5
6837,ALPROLIX 1000 IE,35,55,swissmedic,45.0
4673,TRIDECYL ALCOHOL,35,67,rxnorm,51.0
4825,LIQUID PETROLEUM,35,57,rxnorm,46.0
5870,MOTILIUM LINGUAL,35,50,swissmedic,42.5
1978,GALLIPRANT,35,60,rxnorm,47.5
1425,ADALATE LP,35,50,rxnorm,42.5
5864,BILOL 5 MG,35,57,swissmedic,46.0
5856,DEMOLIBRAL,35,60,swissmedic,47.5
1956,ILETIN NPH,35,50,rxnorm,42.5
2781,PULMARI-GP,35,50,rxnorm,42.5
1951,HEALTHYLAX,35,60,rxnorm,47.5
5939,BERODUAL N,35,75,swissmedic,55.0
192,THYROLAR-5,35,50,fda,42.5
6486,LOPERAMID SANDOZ,35,67,swissmedic,51.0
5223,LAURETH-20,35,86,rxnorm,60.5
3883,TIRATRICOL,35,60,rxnorm,47.5
6790,ELOCTA 1500 I.E.,35,50,swissmedic,42.5
6789,ELOCTA 1000 I.E.,35,50,swissmedic,42.5
5718,PULMICORT 100 UG,35,60,swissmedic,47.5
2736,PROHEART 6,35,50,rxnorm,42.5
3234,MYRISTYL ALCOHOL,35,67,rxnorm,51.0
1722,CLEARCANAL,35,60,rxnorm,47.5
2738,PROHIST CD,35,50,rxnorm,42.5
2739,PROHIST CF,35,50,rxnorm,42.5
1596,BRONDELATE,35,60,rxnorm,47.5
3538,EUCALYPTOL,35,60,rxnorm,47.5
2134,ELDERTONIC,35,55,rxnorm,45.0
3912,ALIZAPRIDE,35,60,rxnorm,47.5
2991,BRODALUMAB,35,60,"rxnorm, fda",47.5
1661,CHLOR-PHEN,35,57,rxnorm,46.0
4609,LAURETH-23,35,86,rxnorm,60.5
1560,CALAFOL RX,35,50,rxnorm,42.5
5266,LAURETH-30,35,86,rxnorm,60.5
4732,GOLDEN SEAL ROOT,35,50,rxnorm,42.5
6791,ELOCTA 2000 I.E.,35,50,swissmedic,42.5
4642,BORATE ION,35,57,rxnorm,46.0
5622,FLOXYFRAL 100 MG,35,55,swissmedic,45.0
5719,PULMICORT 400 UG,35,60,swissmedic,47.5
182,EUTHROID-1,35,50,fda,42.5
3241,QUINDAL SOLUTION,35,50,rxnorm,42.5
4721,METHYL 2-FUROATE,35,57,rxnorm,46.0
6792,ELOCTA 3000 I.E.,35,50,swissmedic,42.5
3937,GOLD TRICHLORIDE,35,57,rxnorm,46.0
1785,CRITIC-AID CLEAR,35,50,rxnorm,42.5
1771,CORODAY MR,35,57,rxnorm,46.0
4640,CALTERIDOL,35,80,rxnorm,57.5
4730,LAURETH-11,35,86,rxnorm,60.5
3143,PHENYLETHYL RESORCINOL,34,67,rxnorm,50.5
5782,LIORESAL INTRATHECAL 0,34,75,swissmedic,54.5
5355,RUTTNERA LAMELLOSA OIL,34,50,rxnorm,42.0
6226,LANSOPRAZOL-TEVA 30 MG,34,55,swissmedic,44.5
6225,LANSOPRAZOL-TEVA 15 MG,34,55,swissmedic,44.5
3570,PALMITOYL OLIGOPEPTIDE,34,67,rxnorm,50.5
4201,CHLOROPHYLLIN COPPER COMPLEX,34,60,rxnorm,47.0
1049,CHLOROTHIAZIDE AND RESERPINE,34,60,fda,47.0
1667,CHLORASEPTIC MAX SPRAY,34,55,rxnorm,44.5
3150,FLUORODEOXYGLUCOSE F18,34,57,rxnorm,45.5
4918,THALLOUS CATION TL-201,34,57,rxnorm,45.5
4265,LAURYL HYDROXYSULTAINE,34,86,rxnorm,60.0
3601,DICHLOROBENZYL ALCOHOL,34,50,rxnorm,42.0
1705,CLEARASIL ACNE CONTROL,34,67,rxnorm,50.5
979,CHLOROMYCETIN HYDROCORTISONE,34,55,fda,44.5
1208,ALLOPURINOL; LESINURAD,34,60,fda,47.0
489,HALOBETASOL PROPIONATE,34,60,fda,47.0
3648,LEGIONELLA PNEUMOPHILA,34,50,rxnorm,42.0
3428,PALMITOYL TRIPEPTIDE-5,34,67,rxnorm,50.5
3627,LAIDLOMYCIN PROPIONATE,34,60,rxnorm,47.0
3982,PALMITOYL TRIPEPTIDE-1,34,67,rxnorm,50.5
4618,RED CLOVER PREPARATION,34,67,rxnorm,50.5
1294,OSILODROSTAT PHOSPHATE,34,50,fda,42.0
1225,LATANOPROST; NETARSUDIL DIMESYLATE,34,55,fda,44.5
5594,LINOLA FETT,33,57,swissmedic,45.0
3046,LATEX,33,50,rxnorm,41.5
4300,AMISULPRIDE,33,55,"rxnorm, fda",44.0
4203,DELAVIRDINE,33,60,rxnorm,46.5
5272,ETHYL PYRROLIDONE,33,57,rxnorm,45.0
1480,ALLERHIST-D,33,67,rxnorm,50.0
215,TREST,33,50,fda,41.5
1479,ALLERHIST-1,33,67,rxnorm,50.0
2408,LURLINE PMS,33,75,rxnorm,54.0
4876,ERGOT PREPARATION,33,50,rxnorm,41.5
3801,ZERIT,33,57,"rxnorm, fda",45.0
5607,DOLOCYL 200,33,50,swissmedic,41.5
3562,ETHYL ISOVALERATE,33,57,rxnorm,45.0
1252,TYLOX,33,50,"fda, rxnorm",41.5
94,ALCOHOL; DEXTROSE,33,50,fda,41.5
4920,LITHIUM HYDROXIDE,33,57,rxnorm,45.0
1861,FLURA-DROPS,33,57,rxnorm,45.0
1500,AMRIT,33,50,rxnorm,41.5
341,DIULO,33,67,fda,50.0
3394,RETINYL RETINOATE,33,75,rxnorm,54.0
6206,LISINOPRIL ACTAVIS 5 MG,33,60,swissmedic,46.5
1503,ARCET,33,50,rxnorm,41.5
4041,VITAL VAPOR,33,57,rxnorm,45.0
1853,FLUORIDEX DAILY RENEWAL,33,60,rxnorm,46.5
1885,GLYDO,33,57,"rxnorm, fda",45.0
4043,VITAL-CHLOR,33,57,rxnorm,45.0
4877,HALIBUT LIVER OIL,33,50,rxnorm,41.5
4498,ELUXADOLINE,33,55,"rxnorm, fda",44.0
1724,CLEARLY IT!,33,75,rxnorm,54.0
5089,ETHYL PERFLUOROISOBUTYL ETHER,33,57,rxnorm,45.0
6730,FLORAMED MAGENTEE,33,67,swissmedic,50.0
875,NORETHIN 1/35E-28,33,50,fda,41.5
6807,LETROZOL DEVATIS 2.5 MG,33,67,swissmedic,50.0
837,NORTREL 0.5/35-21,33,67,fda,50.0
4878,THALLOUS CHLORIDE TL201,33,57,rxnorm,45.0
5339,"SULFUR, COLLOIDAL",33,50,rxnorm,41.5
4191,LAURIC ISOPROPANOLAMIDE,33,57,rxnorm,45.0
2383,ORALAIR 300,33,50,rxnorm,41.5
1470,ALLER-CHLOR,33,57,rxnorm,45.0
839,NORTREL 0.5/35-28,33,67,fda,50.0
1732,CLIMARA PRO,33,50,"rxnorm, fda",41.5
1551,BICHLORACETIC ACID KAHLENBERG,33,55,rxnorm,44.0
1474,ALLER-TEC D,33,57,rxnorm,45.0
1001,AEROLATE SR,33,50,fda,41.5
3077,FULVESTRANT,33,50,"rxnorm, fda",41.5
4342,METHYL PROPIONATE,33,57,rxnorm,45.0
1245,TRIAD,33,57,"fda, rxnorm",45.0
1002,AEROLATE JR,33,50,"fda, rxnorm",41.5
4694,PENFLURIDOL,33,73,rxnorm,53.0
3484,REACT,33,57,rxnorm,45.0
4781,LEVOROTATORY ALKALOIDS OF BELLADONNA,33,60,rxnorm,46.5
350,AMILORIDE HYDROCHLORIDE,33,67,fda,50.0
3972,XURET,33,50,rxnorm,41.5
1554,BIDIL,33,57,"rxnorm, fda",45.0
1506,ARRET,33,57,rxnorm,45.0
1084,TALTZ,33,57,"fda, rxnorm",45.0
622,GLIMEPIRIDE,33,60,"fda, rxnorm",46.5
5314,FLUORIDE ION F-18,33,75,rxnorm,54.0
643,ALBENDAZOLE,33,55,"fda, rxnorm",44.0
2478,ULTRA TEARS,33,50,rxnorm,41.5
1267,LABID,33,57,fda,45.0
5315,BROMIDE ION,33,50,rxnorm,41.5
5052,TELMISARTAN,33,55,"rxnorm, fda",44.0
1056,LARIN 24 FE,33,57,fda,45.0
4991,BIVALIRUDIN,33,60,"rxnorm, fda",46.5
317,CHLORHEXIDINE GLUCONATE,33,55,fda,44.0
6213,TRAMACTIL UNO 300,33,60,swissmedic,46.5
6211,TRAMACTIL UNO 100,33,60,swissmedic,46.5
1769,CORDILOX MR,33,60,rxnorm,46.5
1796,GELATO ANESTHETIC,33,57,rxnorm,45.0
6212,TRAMACTIL UNO 200,33,60,swissmedic,46.5
2492,LECITHIN-SOFTGELS,33,50,rxnorm,41.5
